"PlotID","lon","lat","hii","age_yr","elem_m"
286,-155.194924,19.905336,10,182000,554.407470703125
287,-159.626792,22.14813,18,4750000,1164.15979003906
288,-157.929437,21.533393,30.7042675018311,2400000,631.030334472656
289,-155.257481,19.694877,11,162,1037.54150390625
290,-155.329258,19.677957,11,162,1490.03576660156
291,-155.465774,19.687161,6.51815319061279,37500,2014.60729980469
292,-155.237235,19.414151,13.6326971054077,1033.5,1202.71130371094
293,-155.237542,19.413278,13.6326971054077,1033.5,1197.47351074219
294,-156.546013,20.947536,24.6160278320312,1200000,593.092163085938
295,-159.645938888889,22.061,20.2068519592285,3750000,361.400085449219
296,-158.016838,21.623398,28,2400000,211.629150390625
297,-158.18,21.5,33.8844604492188,NA,348.660034179688
298,-157.72,21.29,47.0230293273926,2400000,NA
299,-156.64,20.97,34.6939468383789,1200000,307.094360351562
300,-157.85,21.4,39.0085754394531,2400000,468.488342285156
301,-155.3,19.85,9,37500,1635.23779296875
302,-155.34,19.44,10,2250,1381.58239746094
303,-155.19,19.79,18,37500,807.5576171875
304,-159.72,22.07,18,4750000,591.66650390625
305,-155.78,19.19,12,2250,1518.908203125
306,-155.29,19.92,10,8000,1281.52355957031
307,-155.41,19.4,6,1125,1427.33203125
308,-159.65,22.13,22,4150000,1134.17541503906
309,-155.48,19.33,6,1125,1265.62976074219
310,-155.55,19.26,10,20500,1455.64794921875
311,-155.5,19.31,8.45357799530029,1125,1388.34777832031
312,-155.21,19.86,18,37500,870.439514160156
313,-155.5,19.37,6,1125,1959.35217285156
314,-157.95,21.5,31.3015689849854,2400000,396.974975585938
315,-155.89,19.69,12,4000,2009.27416992188
316,-155.24,19.71,11,20500,931.964294433594
317,-155.26,19.94,10,37500,845.650573730469
318,-155.23,19.91,10,182000,787.572692871094
319,-157.99,21.64,28,2400000,437.964630126953
320,-158.18,21.54,18,3305000,513.740600585938
321,-155.8,19.23,13,2250,1504.45593261719
322,-155.21,19.7,13.420238494873,4000,739.449340820312
323,-155.15,19.61,17,1125,580.537353515625
324,-155.8,19.2,12.8575372695923,91,1360.22729492188
325,-155.19,19.7,15,162,648.620178222656
326,-155.29,19.45,11,475,1236.40454101562
327,-159.69,22.1,22,4750000,914.679931640625
328,-155.16,19.69,22,8000,454.276672363281
329,-155.17,19.87,10.1373348236084,37500,481.936401367188
330,-155.19,19.66,9,8000,667.794189453125
331,-155.22,19.74,11,37500,904.15087890625
332,-155.34,19.68,11,162,1545.92956542969
333,-155.31,19.89,6,8000,1597.50256347656
334,-155.86,19.73,8.38144493103027,2250,1443.24597167969
335,-155.17,19.72,11,38000,529.772705078125
336,-155.45,19.36,6,1125,1356.29211425781
337,-159.68,22.06,22,4750000,825.62158203125
338,-158.06,21.56,46,NA,181.445510864258
339,-159.47,22.15,18,NA,113.564094543457
340,-155.75,20.21,18,380000,153.330459594727
341,-159.64,22.17,22,NA,229.933609008789
342,-158.11,21.45,31,NA,273.122680664062
343,-156.25,20.88,18,545000,468.967529296875
344,-157.83,21.36,42,2400000,430.844360351562
345,-156.57,20.98,18,1200000,429.236663818359
346,-155.1,19.43,34,1033.5,686.174682617188
347,-155.7,20.16,18,380000,678.31787109375
348,-156.23,20.85,18,95000,698.98095703125
349,-156.07,20.77,12,40000,800.018920898438
350,-156.12,20.79,12,545000,734.033569335938
351,-155.31,19.97,10,182000,860.051940917969
352,-155.18,19.52,14,8000,853.505310058594
353,-155.12,19.65,22.2419815063477,8000,303.816589355469
354,-155.11,19.8,22,182000,167.485961914062
355,-155.12,19.61,17,1125,421.415802001953
356,-156.02,20.76,18.2751846313477,475,322.288421630859
357,-156,20.72,16,21500,80.5742797851562
358,-156.02,20.69,16,460000,180.695251464844
359,-157.99,21.52,37.6845016479492,2400000,395.730712890625
360,-155.83,19.77,12,103000,1104.55895996094
361,-155.61,19.18,10,20500,1206.57678222656
362,-156.1,20.74,12,9000,1652.78625488281
363,-155.21,19.45,28,575,1003.38500976562
364,-156.21,20.8,12,545000,1250.09436035156
365,-156.16,20.75,17,545000,1874.66027832031
366,-155.64,19.18,10,1125,1482.75988769531
367,-155.59,19.14,10,4000,668.403747558594
368,-155.27,19.63,7,4000,1218.45874023438
369,-155.21,19.57,16.9824485778809,1125,962.058044433594
370,-155.54,19.25,10,20500,1309.95202636719
371,-155.83,19.27,13,67,1270.21472167969
372,-155.63,20.11,18,380000,751.026123046875
373,-155.57,19.23,10,2250,1301.45275878906
374,-157.94,21.62,35.0497169494629,2400000,196.452041625977
375,-155.26,20,15.1785736083984,182000,145.035720825195
376,-158.01,21.68,32.2363014221191,2400000,137.270477294922
377,-156.53,20.98,20.3292045593262,1200000,114.792419433594
378,-156.62,21,31,1650000,174.544830322266
379,-154.88,19.55,18.2555809020996,177,43.1524696350098
380,-155,19.7,31,1125,16.2149887084961
381,-154.87,19.44,22,227,46.8477935791016
382,-154.9,19.48,22,227,198.721862792969
383,-155.03,19.61,35,8000,98.6551666259766
384,-155.02,19.71,33.8085899353027,1125,24.2884368896484
385,-154.97,19.57,34.1802978515625,1033.5,74.9787368774414
386,-155.09,19.63,22,1125,261.051635742188
387,-154.94,19.48,22,575,243.482055664062
388,-156.04,20.72,12,9000,707.687255859375
389,-155.65,20.04,37.8637847900391,190000,1013.46997070312
390,-155.29,19.79,14,37500,1566.353515625
391,-155.72,20.08,18,380000,1563.67602539062
392,-155.29,19.55,25,1125,1502.24230957031
393,-155.27,19.83,14,37500,1400.38842773438
394,-155.27,19.49,14,8000,1325.48547363281
395,-155.29,19.83,13.9233064651489,37500,1553.06359863281
